hetionet_gene_id	entrez_id	hetionet_name	current_hgnc_symbol	reason
Gene::200860	200860	DKFZp547K1610		entrez_not_in_current_hgnc
Gene::2090	2090	ESA4	ESA4	no_kirc_feature_for_this_gene
Gene::2097	2097	ESB3	ESB3	no_kirc_feature_for_this_gene
Gene::219688	219688	LOC219688		entrez_not_in_current_hgnc
Gene::221814	221814	LOC221814		entrez_not_in_current_hgnc
Gene::222344	222344	LOC222344		entrez_not_in_current_hgnc
Gene::22817	22817	NR1I4	NR1I4	no_kirc_feature_for_this_gene
Gene::23285	23285	KIAA1107		entrez_not_in_current_hgnc
Gene::23444	23444	CDW12		entrez_not_in_current_hgnc
Gene::23447	23447	CDW93		entrez_not_in_current_hgnc
Gene::23448	23448	CD139		entrez_not_in_current_hgnc
Gene::23449	23449	CD165		entrez_not_in_current_hgnc
Gene::23685	23685	PQBP4		entrez_not_in_current_hgnc
Gene::246318	246318	FLJ13773		entrez_not_in_current_hgnc
Gene::246724	246724	LOC246724		entrez_not_in_current_hgnc
Gene::246725	246725	LOC246725		entrez_not_in_current_hgnc
Gene::252862	252862	LOC252862		entrez_not_in_current_hgnc
Gene::2541	2541	G6PR	G6PR	no_kirc_feature_for_this_gene
Gene::255042	255042	MGC16723		entrez_not_in_current_hgnc
Gene::256824	256824	LOC256824		entrez_not_in_current_hgnc
Gene::257152	257152	LOC257152		entrez_not_in_current_hgnc
Gene::2574	2574	GAGE2C	GAGE2C	no_kirc_feature_for_this_gene
Gene::2575	2575	GAGE3		entrez_not_in_current_hgnc
Gene::2576	2576	GAGE4	GAGE4	no_kirc_feature_for_this_gene
Gene::2577	2577	GAGE5	GAGE5	no_kirc_feature_for_this_gene
Gene::2578	2578	GAGE6	GAGE6	no_kirc_feature_for_this_gene
Gene::2579	2579	GAGE7	GAGE7	no_kirc_feature_for_this_gene
Gene::259291	259291	TAS2R45	TAS2R45	no_kirc_feature_for_this_gene
Gene::260404	260404	LOC260404		entrez_not_in_current_hgnc
Gene::26069	26069	DKFZP586B0319		entrez_not_in_current_hgnc
Gene::26101	26101	DKFZP564M1462		entrez_not_in_current_hgnc
Gene::26105	26105	DKFZP434C153		entrez_not_in_current_hgnc
Gene::26106	26106	DKFZP586K1520		entrez_not_in_current_hgnc
Gene::26107	26107	DKFZP547J0410		entrez_not_in_current_hgnc
Gene::26120	26120	DKFZP564C152		entrez_not_in_current_hgnc
Gene::26148	26148	C10orf12		entrez_not_in_current_hgnc
Gene::26581	26581	DUX5	DUX5	no_kirc_feature_for_this_gene
Gene::26582	26582	DUX3	DUX3	no_kirc_feature_for_this_gene
Gene::26584	26584	DUX1	DUX1	no_kirc_feature_for_this_gene
Gene::266665	266665	TAS2R33	TAS2R33	no_kirc_feature_for_this_gene
Gene::266666	266666	TAS2R36	TAS2R36	no_kirc_feature_for_this_gene
Gene::266667	266667	TAS2R37	TAS2R37P	no_kirc_feature_for_this_gene
Gene::266811	266811	NPSA		entrez_not_in_current_hgnc
Gene::266918	266918	D21S2090E		entrez_not_in_current_hgnc
Gene::267004	267004	PGBD3	PGBD3	no_kirc_feature_for_this_gene
Gene::26748	26748	GAGE12I	GAGE12I	no_kirc_feature_for_this_gene
Gene::2763	2763	GMFA		entrez_not_in_current_hgnc
Gene::283075	283075	LOC283075		entrez_not_in_current_hgnc
Gene::283080	283080	C10orf126	C10orf126	no_kirc_feature_for_this_gene
Gene::283112	283112	LOC283112		entrez_not_in_current_hgnc
Gene::283270	283270	LOC283270		entrez_not_in_current_hgnc
Gene::283278	283278	LOC283278		entrez_not_in_current_hgnc
Gene::283357	283357	LOC283357		entrez_not_in_current_hgnc
Gene::283372	283372	FLJ25613		entrez_not_in_current_hgnc
Gene::283454	283454	LOC283454		entrez_not_in_current_hgnc
Gene::283475	283475	LOC283475		entrez_not_in_current_hgnc
Gene::283484	283484	LOC283484		entrez_not_in_current_hgnc
Gene::283485	283485	LOC283485		entrez_not_in_current_hgnc
Gene::283516	283516	LOC283516		entrez_not_in_current_hgnc
Gene::283674	283674	LOC283674		entrez_not_in_current_hgnc
Gene::283713	283713	LOC283713		entrez_not_in_current_hgnc
Gene::283728	283728	LOC283728		entrez_not_in_current_hgnc
Gene::283737	283737	LOC283737		entrez_not_in_current_hgnc
Gene::283745	283745	LOC283745		entrez_not_in_current_hgnc
Gene::283911	283911	LOC283911		entrez_not_in_current_hgnc
Gene::284048	284048	LOC284048		entrez_not_in_current_hgnc
Gene::284083	284083	C17orf47		entrez_not_in_current_hgnc
Gene::284108	284108	LOC284108		entrez_not_in_current_hgnc
Gene::284112	284112	LOC284112		entrez_not_in_current_hgnc
Gene::284336	284336	LOC284336		entrez_not_in_current_hgnc
Gene::284513	284513	LOC284513		entrez_not_in_current_hgnc
Gene::284570	284570	LOC284570		entrez_not_in_current_hgnc
Gene::284630	284630	LOC284630		entrez_not_in_current_hgnc
Gene::284669	284669	LOC284669		entrez_not_in_current_hgnc
Gene::284756	284756	C20orf197		entrez_not_in_current_hgnc
Gene::284967	284967	bA395L14.13		entrez_not_in_current_hgnc
Gene::285173	285173	LOC285173		entrez_not_in_current_hgnc
Gene::285178	285178	LOC285178		entrez_not_in_current_hgnc
Gene::285181	285181	LOC285181		entrez_not_in_current_hgnc
Gene::285299	285299	LOC285299		entrez_not_in_current_hgnc
Gene::285378	285378	LOC285378		entrez_not_in_current_hgnc
Gene::285464	285464	CRIPAK		entrez_not_in_current_hgnc
Gene::285628	285628	LOC285628		entrez_not_in_current_hgnc
Gene::285690	285690	LOC285690		entrez_not_in_current_hgnc
Gene::285736	285736	FLJ35700		entrez_not_in_current_hgnc
Gene::285812	285812	LOC285812		entrez_not_in_current_hgnc
Gene::285835	285835	LOC285835		entrez_not_in_current_hgnc
Gene::285957	285957	LOC285957		entrez_not_in_current_hgnc
Gene::2860	2860	GPR36	GPR36	no_kirc_feature_for_this_gene
Gene::286052	286052	LOC286052		entrez_not_in_current_hgnc
Gene::286058	286058	LOC286058		entrez_not_in_current_hgnc
Gene::286063	286063	LOC286063		entrez_not_in_current_hgnc
Gene::286068	286068	LOC286068		entrez_not_in_current_hgnc
Gene::286071	286071	LOC286071		entrez_not_in_current_hgnc
Gene::286087	286087	LOC286087		entrez_not_in_current_hgnc
Gene::286109	286109	CASC7		entrez_not_in_current_hgnc
Gene::286121	286121	LOC286121		entrez_not_in_current_hgnc
Gene::286191	286191	LOC286191		entrez_not_in_current_hgnc
Gene::286223	286223	C9orf47		entrez_not_in_current_hgnc
Gene::286254	286254	LOC286254		entrez_not_in_current_hgnc
Gene::286272	286272	LOC286272		entrez_not_in_current_hgnc
Gene::286382	286382	LOC286382		entrez_not_in_current_hgnc
Gene::2952	2952	GSTT1	GSTT1	no_kirc_feature_for_this_gene
Gene::2988	2988	GUK2	GUK2	no_kirc_feature_for_this_gene
Gene::3125	3125	HLA-DRB3	HLA-DRB3	no_kirc_feature_for_this_gene
Gene::3126	3126	HLA-DRB4	HLA-DRB4	no_kirc_feature_for_this_gene
Gene::317647	317647	FLJ11857		entrez_not_in_current_hgnc
Gene::338620	338620	LOC338620		entrez_not_in_current_hgnc
Gene::338809	338809	C12orf74		entrez_not_in_current_hgnc
Gene::340085	340085	LOC340085		entrez_not_in_current_hgnc
Gene::340178	340178	LOC340178		entrez_not_in_current_hgnc
Gene::340335	340335	LOC340335		entrez_not_in_current_hgnc
Gene::347715	347715	LOC347715		entrez_not_in_current_hgnc
Gene::348040	348040	LOC348040		entrez_not_in_current_hgnc
Gene::348162	348162	LOC348162		entrez_not_in_current_hgnc
Gene::348738	348738	C2orf48		entrez_not_in_current_hgnc
Gene::3492	3492	IGH	IGH	no_kirc_feature_for_this_gene
Gene::353138	353138	LEP7		entrez_not_in_current_hgnc
Gene::3535	3535	IGL	IGL	no_kirc_feature_for_this_gene
Gene::3803	3803	KIR2DL2	KIR2DL2	no_kirc_feature_for_this_gene
Gene::3806	3806	KIR2DS1	KIR2DS1	no_kirc_feature_for_this_gene
Gene::3808	3808	KIR2DS3	KIR2DS3	no_kirc_feature_for_this_gene
Gene::3810	3810	KIR2DS5	KIR2DS5	no_kirc_feature_for_this_gene
Gene::3813	3813	KIR3DS1	KIR3DS1	no_kirc_feature_for_this_gene
Gene::387638	387638	C10orf113		entrez_not_in_current_hgnc
Gene::388199	388199	PRR25	PRR25	no_kirc_feature_for_this_gene
Gene::388282	388282	LOC388282		entrez_not_in_current_hgnc
Gene::388289	388289	C16orf47		entrez_not_in_current_hgnc
Gene::388372	388372	CCL4L1	CCL4L1	no_kirc_feature_for_this_gene
Gene::388436	388436	LOC388436		entrez_not_in_current_hgnc
Gene::388439	388439	FLJ12120		entrez_not_in_current_hgnc
Gene::388813	388813	LOC388813		entrez_not_in_current_hgnc
Gene::389036	389036	ACT		entrez_not_in_current_hgnc
Gene::389199	389199	LOC389199		entrez_not_in_current_hgnc
Gene::389405	389405	LOC389405		entrez_not_in_current_hgnc
Gene::389422	389422	C6orf183		entrez_not_in_current_hgnc
Gene::389602	389602	LOC389602		entrez_not_in_current_hgnc
Gene::389831	389831	LOC389831		entrez_not_in_current_hgnc
Gene::389908	389908	LOC389908		entrez_not_in_current_hgnc
Gene::390760	390760	LOC390760		entrez_not_in_current_hgnc
Gene::390877	390877	LOC390877		entrez_not_in_current_hgnc
Gene::391230	391230	LOC391230		entrez_not_in_current_hgnc
Gene::391322	391322	LOC391322		entrez_not_in_current_hgnc
Gene::392490	392490	FLJ44635		entrez_not_in_current_hgnc
Gene::399832	399832	DKFZp686M1136		entrez_not_in_current_hgnc
Gene::399884	399884	LOC399884		entrez_not_in_current_hgnc
Gene::400682	400682	LOC400682		entrez_not_in_current_hgnc
Gene::400930	400930	DKFZp547B139		entrez_not_in_current_hgnc
Gene::401052	401052	LOC401052		entrez_not_in_current_hgnc
Gene::401388	401388	C7orf76		entrez_not_in_current_hgnc
Gene::401400	401400	LOC401400		entrez_not_in_current_hgnc
Gene::4019	4019	LPAL1	LPAL1	no_kirc_feature_for_this_gene
Gene::402036	402036	LOC402036		entrez_not_in_current_hgnc
Gene::402269	402269	LOC402269		entrez_not_in_current_hgnc
Gene::403312	403312	LOC403312		entrez_not_in_current_hgnc
Gene::4127	4127	MANBB		entrez_not_in_current_hgnc
Gene::414312	414312	C9orf118		entrez_not_in_current_hgnc
Gene::4228	4228	MER5		entrez_not_in_current_hgnc
Gene::440047	440047	LOC440047		entrez_not_in_current_hgnc
Gene::440330	440330	LOC440330		entrez_not_in_current_hgnc
Gene::440414	440414	TRE17		entrez_not_in_current_hgnc
Gene::440918	440918	FLJ46875		entrez_not_in_current_hgnc
Gene::440981	440981	LOC440981		entrez_not_in_current_hgnc
Gene::441098	441098	LOC441098		entrez_not_in_current_hgnc
Gene::441239	441239	LOC441239		entrez_not_in_current_hgnc
Gene::441347	441347	LOC441347		entrez_not_in_current_hgnc
Gene::441520	441520	CT45A4		entrez_not_in_current_hgnc
Gene::4431	4431	MSBP1	MSBP1	no_kirc_feature_for_this_gene
Gene::4432	4432	MSBP2	MSBP2	no_kirc_feature_for_this_gene
Gene::4447	4447	MSK9		entrez_not_in_current_hgnc
Gene::4448	4448	MSK10		entrez_not_in_current_hgnc
Gene::445347	445347	TARP		entrez_not_in_current_hgnc
Gene::4467	4467	MSK32		entrez_not_in_current_hgnc
Gene::4473	4473	MSK38		entrez_not_in_current_hgnc
Gene::449519	449519	LOC449519		entrez_not_in_current_hgnc
Gene::449523	449523	JST		entrez_not_in_current_hgnc
Gene::4612	4612	MYCLK1		entrez_not_in_current_hgnc
Gene::4639	4639	MYLL1		entrez_not_in_current_hgnc
Gene::4655	4655	MYSA		entrez_not_in_current_hgnc
Gene::4877	4877	NT3		entrez_not_in_current_hgnc
Gene::504189	504189	OR8U8	OR8U8	no_kirc_feature_for_this_gene
Gene::504190	504190	OR8U9	OR8U9	no_kirc_feature_for_this_gene
Gene::504191	504191	OR9G9	OR9G9	no_kirc_feature_for_this_gene
Gene::50802	50802	IGK	IGK	no_kirc_feature_for_this_gene
Gene::5084	5084	PBG1		entrez_not_in_current_hgnc
Gene::5182	5182	PEPB	PEPB	no_kirc_feature_for_this_gene
Gene::5183	5183	PEPC	PEPC	no_kirc_feature_for_this_gene
Gene::5185	5185	PEPE	PEPE	no_kirc_feature_for_this_gene
Gene::55025	55025	FLJ20712		entrez_not_in_current_hgnc
Gene::553128	553128	KIR2DL5B	KIR2DL5B	no_kirc_feature_for_this_gene
Gene::55390	55390	PRO2268		entrez_not_in_current_hgnc
Gene::554223	554223	LOC554223		entrez_not_in_current_hgnc
Gene::55547	55547	HAB1		entrez_not_in_current_hgnc
Gene::5643	5643	PRSM2		entrez_not_in_current_hgnc
Gene::5661	5661	PSBP1		entrez_not_in_current_hgnc
Gene::57046	57046	HRES2		entrez_not_in_current_hgnc
Gene::57292	57292	KIR2DL5A	KIR2DL5A	no_kirc_feature_for_this_gene
Gene::574	574	BAGE	BAGE	no_kirc_feature_for_this_gene
Gene::574037	574037	C1orf134		entrez_not_in_current_hgnc
Gene::57796	57796	DKFZP761C1711		entrez_not_in_current_hgnc
Gene::57876	57876	MUC3B	MUC3B	no_kirc_feature_for_this_gene
Gene::5804	5804	PTPRZ2	PTPRZ2	no_kirc_feature_for_this_gene
Gene::5942	5942	RBMY1C	RBMY1C	no_kirc_feature_for_this_gene
Gene::6200	6200	RPS6KB3		entrez_not_in_current_hgnc
Gene::6264	6264	S7		entrez_not_in_current_hgnc
Gene::6267	6267	S11		entrez_not_in_current_hgnc
Gene::6268	6268	S12		entrez_not_in_current_hgnc
Gene::6349	6349	CCL3L1	CCL3L1	no_kirc_feature_for_this_gene
Gene::6395	6395	SEA		entrez_not_in_current_hgnc
Gene::641314	641314	LINC00594		entrez_not_in_current_hgnc
Gene::641589	641589	LOC641589		entrez_not_in_current_hgnc
Gene::642249	642249	LOC642249		entrez_not_in_current_hgnc
Gene::642326	642326	CCNYL3		merged_into_linked_node:Gene::102724928
Gene::642441	642441	LOC642441		entrez_not_in_current_hgnc
Gene::642620	642620	LOC642620		entrez_not_in_current_hgnc
Gene::642730	642730	LOC642730		entrez_not_in_current_hgnc
Gene::643314	643314	KIAA0754		entrez_not_in_current_hgnc
Gene::643520	643520	LOC643520		entrez_not_in_current_hgnc
Gene::643905	643905	PRR21	PRR21	no_kirc_feature_for_this_gene
Gene::643936	643936	LOC643936		entrez_not_in_current_hgnc
Gene::644058	644058	LOC644058		entrez_not_in_current_hgnc
Gene::644215	644215	LOC644215		entrez_not_in_current_hgnc
Gene::644249	644249	LOC644249		entrez_not_in_current_hgnc
Gene::644257	644257	LOC644257		entrez_not_in_current_hgnc
Gene::644277	644277	LOC644277		entrez_not_in_current_hgnc
Gene::644504	644504	LOC644504		entrez_not_in_current_hgnc
Gene::645037	645037	GAGE2B	GAGE2B	no_kirc_feature_for_this_gene
Gene::645100	645100	LOC645100		entrez_not_in_current_hgnc
Gene::645177	645177	LOC645177		entrez_not_in_current_hgnc
Gene::645262	645262	LOC645262		entrez_not_in_current_hgnc
Gene::645263	645263	LOC645263		entrez_not_in_current_hgnc
Gene::645840	645840	TXNRD3NB		entrez_not_in_current_hgnc
Gene::645984	645984	LOC645984		entrez_not_in_current_hgnc
Gene::646014	646014	LOC646014		entrez_not_in_current_hgnc
Gene::646670	646670	LOC646670		entrez_not_in_current_hgnc
Gene::646767	646767	LOC646767		entrez_not_in_current_hgnc
Gene::646836	646836	LOC646836		entrez_not_in_current_hgnc
Gene::646865	646865	LOC646865		entrez_not_in_current_hgnc
Gene::647020	647020	LOC647020		entrez_not_in_current_hgnc
Gene::648044	648044	LOC648044		entrez_not_in_current_hgnc
Gene::649201	649201	LOC649201		entrez_not_in_current_hgnc
Gene::649783	649783	LOC649783		entrez_not_in_current_hgnc
Gene::649935	649935	LOC649935		entrez_not_in_current_hgnc
Gene::651959	651959	LOC651959		entrez_not_in_current_hgnc
Gene::652764	652764	HPX-2		entrez_not_in_current_hgnc
Gene::653380	653380	LOC653380		entrez_not_in_current_hgnc
Gene::653541	653541	LOC653541		entrez_not_in_current_hgnc
Gene::653602	653602	LOC653602		entrez_not_in_current_hgnc
Gene::653606	653606	PRAMEF22	PRAMEF22	no_kirc_feature_for_this_gene
Gene::654348	654348	PRAMEF16		entrez_not_in_current_hgnc
Gene::654377	654377	CHES1L1		entrez_not_in_current_hgnc
Gene::6914	6914	TBXA1R		entrez_not_in_current_hgnc
Gene::6955	6955	TRA	TRA	no_kirc_feature_for_this_gene
Gene::6957	6957	TRB	TRB	no_kirc_feature_for_this_gene
Gene::6964	6964	TRD	TRD	no_kirc_feature_for_this_gene
Gene::6965	6965	TRG	TRG	no_kirc_feature_for_this_gene
Gene::7254	7254	TSHRL1		entrez_not_in_current_hgnc
Gene::7255	7255	TSHRL2		entrez_not_in_current_hgnc
Gene::7256	7256	TSHRL3		entrez_not_in_current_hgnc
Gene::727961	727961	LOC727961		entrez_not_in_current_hgnc
Gene::728013	728013	CBWD7		entrez_not_in_current_hgnc
Gene::728100	728100	LOC728100		entrez_not_in_current_hgnc
Gene::728375	728375	LOC728375		entrez_not_in_current_hgnc
Gene::728715	728715	LOC728715	OVOS1BP	no_kirc_feature_for_this_gene
Gene::728955	728955	FAM25D		entrez_not_in_current_hgnc
Gene::729220	729220	FLJ45513		entrez_not_in_current_hgnc
Gene::729254	729254	LOC729254		entrez_not_in_current_hgnc
Gene::729268	729268	LOC729268		entrez_not_in_current_hgnc
Gene::729353	729353	LOC729353		entrez_not_in_current_hgnc
Gene::729408	729408	GAGE2D	GAGE2D	no_kirc_feature_for_this_gene
Gene::729545	729545	LOC729545		entrez_not_in_current_hgnc
Gene::729574	729574	FAM231A		entrez_not_in_current_hgnc
Gene::729587	729587	FAM231C		entrez_not_in_current_hgnc
Gene::729696	729696	LOC729696		entrez_not_in_current_hgnc
Gene::729722	729722	LOC729722		entrez_not_in_current_hgnc
Gene::729800	729800	LOC729800		entrez_not_in_current_hgnc
Gene::730394	730394	GTF2H2C_2	GTF2H2C_2	no_kirc_feature_for_this_gene
Gene::731467	731467	LOC731467		entrez_not_in_current_hgnc
Gene::731631	731631	LOC731631		entrez_not_in_current_hgnc
Gene::731996	731996	LOC731996		entrez_not_in_current_hgnc
Gene::7521	7521	XRCC8		entrez_not_in_current_hgnc
Gene::7524	7524	XWNPEP		entrez_not_in_current_hgnc
Gene::7624	7624	ZNF73		entrez_not_in_current_hgnc
Gene::767558	767558	LUZP6	LUZP6	no_kirc_feature_for_this_gene
Gene::780789	780789	C1orf196		entrez_not_in_current_hgnc
Gene::790969	790969	ZNF705F		entrez_not_in_current_hgnc
Gene::7956	7956	NTT		entrez_not_in_current_hgnc
Gene::79999	79999	LOC79999	GRAPL-AS1	no_kirc_feature_for_this_gene
Gene::80761	80761	UPK3B		merged_into_linked_node:Gene::105375355
Gene::83935	83935	TMEM133		entrez_not_in_current_hgnc
Gene::84953	84953	MICALCL		entrez_not_in_current_hgnc
Gene::85316	85316	BAGE5	BAGE5	no_kirc_feature_for_this_gene
Gene::85317	85317	BAGE4	BAGE4	no_kirc_feature_for_this_gene
Gene::85318	85318	BAGE3	BAGE3	no_kirc_feature_for_this_gene
Gene::9142	9142	TMEM257		entrez_not_in_current_hgnc
Gene::9220	9220	TIAF1		entrez_not_in_current_hgnc
Gene::93980	93980	DYRK1AIP1		entrez_not_in_current_hgnc
Gene::93981	93981	DYRK1AIP2		entrez_not_in_current_hgnc
