ensembl_id	gene_symbol	entrez_id	hetionet_gene_id	hetionet_gene_symbol	mapping_status
ENSG00000088002	SULT2B1	6820	Gene::6820	SULT2B1	mapped
ENSG00000139531	SUOX	6821	Gene::6821	SUOX	mapped
ENSG00000105398	SULT2A1	6822	Gene::6822	SULT2A1	mapped
ENSG00000213246	SUPT4H1	6827	Gene::6827	SUPT4H1	mapped
ENSG00000196235	SUPT5H	6829	Gene::6829	SUPT5H	mapped
ENSG00000109743	BST1	683	Gene::683	BST1	mapped
ENSG00000109111	SUPT6H	6830	Gene::6830	SUPT6H	mapped
ENSG00000156502	SUPV3L1	6832	Gene::6832	SUPV3L1	mapped
ENSG00000006071	ABCC8	6833	Gene::6833	ABCC8	mapped
ENSG00000148290	SURF1	6834	Gene::6834	SURF1	mapped
ENSG00000148291	SURF2	6835	Gene::6835	SURF2	mapped
ENSG00000148248	SURF4	6836	Gene::6836	SURF4	mapped
ENSG00000148297	MED22	6837	Gene::6837	MED22	mapped
ENSG00000148296	SURF6	6838	Gene::6838	SURF6	mapped
ENSG00000101945	SUV39H1	6839	Gene::6839	SUV39H1	mapped
ENSG00000130303	BST2	684	Gene::684	BST2	mapped
ENSG00000197321	SVIL	6840	Gene::6840	SVIL	mapped
ENSG00000139190	VAMP1	6843	Gene::6843	VAMP1	mapped
ENSG00000220205	VAMP2	6844	Gene::6844	VAMP2	mapped
ENSG00000124333	VAMP7	6845	Gene::6845	VAMP7	mapped
ENSG00000143185	XCL2	6846	Gene::6846	XCL2	mapped
ENSG00000198765	SYCP1	6847	Gene::6847	SYCP1	mapped
ENSG00000174808	BTC	685	Gene::685	BTC	mapped
ENSG00000165025	SYK	6850	Gene::6850	SYK	mapped
ENSG00000008056	SYN1	6853	Gene::6853	SYN1	mapped
ENSG00000157152	SYN2	6854	Gene::6854	SYN2	mapped
ENSG00000102003	SYP	6855	Gene::6855	SYP	mapped
ENSG00000008282	SYPL1	6856	Gene::6856	SYPL1	mapped
ENSG00000067715	SYT1	6857	Gene::6857	SYT1	mapped
ENSG00000169814	BTD	686	Gene::686	BTD	mapped
ENSG00000132872	SYT4	6860	Gene::6860	SYT4	mapped
ENSG00000129990	SYT5	6861	Gene::6861	SYT5	mapped
ENSG00000164458	TBXT	6862	Gene::6862	T	mapped
ENSG00000006128	TAC1	6863	Gene::6863	TAC1	mapped
ENSG00000075073	TACR2	6865	Gene::6865	TACR2	mapped
ENSG00000166863	TAC3	6866	Gene::6866	TAC3	mapped
ENSG00000147526	TACC1	6867	Gene::6867	TACC1	mapped
ENSG00000151694	ADAM17	6868	Gene::6868	ADAM17	mapped
ENSG00000115353	TACR1	6869	Gene::6869	TACR1	mapped
ENSG00000119138	KLF9	687	Gene::687	KLF9	mapped
ENSG00000169836	TACR3	6870	Gene::6870	TACR3	mapped
ENSG00000276234	TADA2A	6871	Gene::6871	TADA2A	mapped
ENSG00000147133	TAF1	6872	Gene::6872	TAF1	mapped
ENSG00000064313	TAF2	6873	Gene::6873	TAF2	mapped
ENSG00000130699	TAF4	6874	Gene::6874	TAF4	mapped
ENSG00000141384	TAF4B	6875	Gene::6875	TAF4B	mapped
ENSG00000149591	TAGLN	6876	Gene::6876	TAGLN	mapped
ENSG00000148835	TAF5	6877	Gene::6877	TAF5	mapped
ENSG00000106290	TAF6	6878	Gene::6878	TAF6	mapped
ENSG00000178913	TAF7	6879	Gene::6879	TAF7	mapped
ENSG00000102554	KLF5	688	Gene::688	KLF5	mapped
ENSG00000273841	TAF9	6880	Gene::6880	TAF9	mapped
ENSG00000166337	TAF10	6881	Gene::6881	TAF10	mapped
ENSG00000064995	TAF11	6882	Gene::6882	TAF11	mapped
ENSG00000120656	TAF12	6883	Gene::6883	TAF12	mapped
ENSG00000197780	TAF13	6884	Gene::6884	TAF13	mapped
ENSG00000135341	MAP3K7	6885	Gene::6885	MAP3K7	mapped
ENSG00000162367	TAL1	6886	Gene::6886	TAL1	mapped
ENSG00000186051	TAL2	6887	Gene::6887	TAL2	mapped
ENSG00000177156	TALDO1	6888	Gene::6888	TALDO1	mapped
ENSG00000145741	BTF3	689	Gene::689	BTF3	mapped
ENSG00000168394	TAP1	6890	Gene::6890	TAP1	mapped
ENSG00000204267	TAP2	6891	Gene::6891	TAP2	mapped
ENSG00000231925	TAPBP	6892	Gene::6892	TAPBP	mapped
ENSG00000059588	TARBP1	6894	Gene::6894	TARBP1	mapped
ENSG00000139546	TARBP2	6895	Gene::6895	TARBP2	mapped
ENSG00000113407	TARS1	6897	Gene::6897	TARS	mapped
ENSG00000198650	TAT	6898	Gene::6898	TAT	mapped
ENSG00000184058	TBX1	6899	Gene::6899	TBX1	mapped
ENSG00000184144	CNTN2	6900	Gene::6900	CNTN2	mapped
ENSG00000102125	TAFAZZIN	6901	Gene::6901	TAZ	mapped
ENSG00000171530	TBCA	6902	Gene::6902	TBCA	mapped
ENSG00000124659	TBCC	6903	Gene::6903	TBCC	mapped
ENSG00000141556	TBCD	6904	Gene::6904	TBCD	mapped
ENSG00000284770	TBCE	6905	Gene::6905	TBCE	mapped
ENSG00000123561	SERPINA7	6906	Gene::6906	SERPINA7	mapped
ENSG00000101849	TBL1X	6907	Gene::6907	TBL1X	mapped
ENSG00000112592	TBP	6908	Gene::6908	TBP	mapped
ENSG00000121068	TBX2	6909	Gene::6909	TBX2	mapped
ENSG00000089225	TBX5	6910	Gene::6910	TBX5	mapped
ENSG00000149922	TBX6	6911	Gene::6911	TBX6	mapped
ENSG00000092607	TBX15	6913	Gene::6913	TBX15	mapped
ENSG00000006638	TBXA2R	6915	Gene::6915	TBXA2R	mapped
ENSG00000059377	TBXAS1	6916	Gene::6916	TBXAS1	mapped
ENSG00000187735	TCEA1	6917	Gene::6917	TCEA1	mapped
ENSG00000171703	TCEA2	6919	Gene::6919	TCEA2	mapped
ENSG00000204219	TCEA3	6920	Gene::6920	TCEA3	mapped
ENSG00000215183	MSMP	692094	Gene::692094	MSMP	mapped
ENSG00000154582	ELOC	6921	Gene::6921	TCEB1	mapped
ENSG00000103363	ELOB	6923	Gene::6923	TCEB2	mapped
ENSG00000243207	PPAN-P2RY11	692312	Gene::692312	PPAN-P2RY11	mapped
ENSG00000011007	ELOA	6924	Gene::6924	TCEB3	mapped
ENSG00000196628	TCF4	6925	Gene::6925	TCF4	mapped
ENSG00000135111	TBX3	6926	Gene::6926	TBX3	mapped
ENSG00000135100	HNF1A	6927	Gene::6927	HNF1A	mapped
ENSG00000275410	HNF1B	6928	Gene::6928	HNF1B	mapped
ENSG00000071564	TCF3	6929	Gene::6929	TCF3	mapped
ENSG00000081059	TCF7	6932	Gene::6932	TCF7	mapped
ENSG00000148737	TCF7L2	6934	Gene::6934	TCF7L2	mapped
ENSG00000148516	ZEB1	6935	Gene::6935	ZEB1	mapped
ENSG00000005436	GCFC2	6936	Gene::6936	GCFC2	mapped
ENSG00000140262	TCF12	6938	Gene::6938	TCF12	mapped
ENSG00000125878	TCF15	6939	Gene::6939	TCF15	mapped
ENSG00000133639	BTG1	694	Gene::694	BTG1	mapped
ENSG00000169131	ZNF354A	6940	Gene::6940	ZNF354A	mapped
ENSG00000137310	TCF19	6941	Gene::6941	TCF19	mapped
ENSG00000100207	TCF20	6942	Gene::6942	TCF20	mapped
ENSG00000118526	TCF21	6943	Gene::6943	TCF21	mapped
ENSG00000163159	VPS72	6944	Gene::6944	VPS72	mapped
ENSG00000108788	MLX	6945	Gene::6945	MLX	mapped
ENSG00000134827	TCN1	6947	Gene::6947	TCN1	mapped
ENSG00000185339	TCN2	6948	Gene::6948	TCN2	mapped
ENSG00000070814	TCOF1	6949	Gene::6949	TCOF1	mapped
ENSG00000010671	BTK	695	Gene::695	BTK	mapped
ENSG00000120438	TCP1	6950	Gene::6950	TCP1	mapped
ENSG00000203690	TCP10L3	6953	Gene::6953	TCP10	mapped
ENSG00000124678	TCP11	6954	Gene::6954	TCP11	mapped
ENSG00000124557	BTN1A1	696	Gene::696	BTN1A1	mapped
ENSG00000119913	TECTB	6975	Gene::6975	TECTB	mapped
ENSG00000145022	TCTA	6988	Gene::6988	TCTA	mapped
ENSG00000169679	BUB1	699	Gene::699	BUB1	mapped
ENSG00000165169	DYNLT3	6990	Gene::6990	DYNLT3	mapped
ENSG00000184786	DYNLT2	6991	Gene::6991	TCTE3	mapped
ENSG00000204619	PPP1R11	6992	Gene::6992	PPP1R11	mapped
ENSG00000146425	DYNLT1	6993	Gene::6993	DYNLT1	mapped
ENSG00000139372	TDG	6996	Gene::6996	TDG	mapped
ENSG00000241186	CRIPTO	6997	Gene::6997	TDGF1	mapped
ENSG00000151790	TDO2	6999	Gene::6999	TDO2	mapped
ENSG00000159251	ACTC1	70	Gene::70	ACTC1	mapped
ENSG00000167815	PRDX2	7001	Gene::7001	PRDX2	mapped
ENSG00000187079	TEAD1	7003	Gene::7003	TEAD1	mapped
ENSG00000197905	TEAD4	7004	Gene::7004	TEAD4	mapped
ENSG00000007866	TEAD3	7005	Gene::7005	TEAD3	mapped
ENSG00000135605	TEC	7006	Gene::7006	TEC	mapped
ENSG00000109927	TECTA	7007	Gene::7007	TECTA	mapped
ENSG00000167074	TEF	7008	Gene::7008	TEF	mapped
ENSG00000139644	TMBIM6	7009	Gene::7009	TMBIM6	mapped
ENSG00000156970	BUB1B	701	Gene::701	BUB1B	mapped
ENSG00000120156	TEK	7010	Gene::7010	TEK	mapped
ENSG00000129566	TEP1	7011	Gene::7011	TEP1	mapped
ENSG00000147601	TERF1	7013	Gene::7013	TERF1	mapped
ENSG00000132604	TERF2	7014	Gene::7014	TERF2	mapped
ENSG00000164362	TERT	7015	Gene::7015	TERT	mapped
ENSG00000107140	TESK1	7016	Gene::7016	TESK1	mapped
ENSG00000091513	TF	7018	Gene::7018	TF	mapped
ENSG00000108064	TFAM	7019	Gene::7019	TFAM	mapped
ENSG00000137203	TFAP2A	7020	Gene::7020	TFAP2A	mapped
ENSG00000008196	TFAP2B	7021	Gene::7021	TFAP2B	mapped
ENSG00000087510	TFAP2C	7022	Gene::7022	TFAP2C	mapped
ENSG00000090447	TFAP4	7023	Gene::7023	TFAP4	mapped
ENSG00000135457	TFCP2	7024	Gene::7024	TFCP2	mapped
ENSG00000175745	NR2F1	7025	Gene::7025	NR2F1	mapped
ENSG00000185551	NR2F2	7026	Gene::7026	NR2F2	mapped
ENSG00000198176	TFDP1	7027	Gene::7027	TFDP1	mapped
ENSG00000114126	TFDP2	7029	Gene::7029	TFDP2	mapped
ENSG00000068323	TFE3	7030	Gene::7030	TFE3	mapped
ENSG00000160182	TFF1	7031	Gene::7031	TFF1	mapped
ENSG00000160181	TFF2	7032	Gene::7032	TFF2	mapped
ENSG00000160180	TFF3	7033	Gene::7033	TFF3	mapped
ENSG00000003436	TFPI	7035	Gene::7035	TFPI	mapped
ENSG00000106327	TFR2	7036	Gene::7036	TFR2	mapped
ENSG00000072274	TFRC	7037	Gene::7037	TFRC	mapped
ENSG00000042832	TG	7038	Gene::7038	TG	mapped
ENSG00000163235	TGFA	7039	Gene::7039	TGFA	mapped
ENSG00000105329	TGFB1	7040	Gene::7040	TGFB1	mapped
ENSG00000140682	TGFB1I1	7041	Gene::7041	TGFB1I1	mapped
ENSG00000092969	TGFB2	7042	Gene::7042	TGFB2	mapped
ENSG00000119699	TGFB3	7043	Gene::7043	TGFB3	mapped
ENSG00000143768	LEFTY2	7044	Gene::7044	LEFTY2	mapped
ENSG00000120708	TGFBI	7045	Gene::7045	TGFBI	mapped
ENSG00000106799	TGFBR1	7046	Gene::7046	TGFBR1	mapped
ENSG00000163810	TGM4	7047	Gene::7047	TGM4	mapped
ENSG00000163513	TGFBR2	7048	Gene::7048	TGFBR2	mapped
ENSG00000069702	TGFBR3	7049	Gene::7049	TGFBR3	mapped
ENSG00000112578	BYSL	705	Gene::705	BYSL	mapped
ENSG00000177426	TGIF1	7050	Gene::7050	TGIF1	mapped
ENSG00000092295	TGM1	7051	Gene::7051	TGM1	mapped
ENSG00000198959	TGM2	7052	Gene::7052	TGM2	mapped
ENSG00000125780	TGM3	7053	Gene::7053	TGM3	mapped
ENSG00000180176	TH	7054	Gene::7054	TH	mapped
ENSG00000178726	THBD	7056	Gene::7056	THBD	mapped
ENSG00000137801	THBS1	7057	Gene::7057	THBS1	mapped
ENSG00000186340	THBS2	7058	Gene::7058	THBS2	mapped
ENSG00000169231	THBS3	7059	Gene::7059	THBS3	mapped
ENSG00000100300	TSPO	706	Gene::706	TSPO	mapped
ENSG00000113296	THBS4	7060	Gene::7060	THBS4	mapped
ENSG00000159450	TCHH	7062	Gene::7062	TCHH	mapped
ENSG00000172009	THOP1	7064	Gene::7064	THOP1	mapped
ENSG00000090534	THPO	7066	Gene::7066	THPO	mapped
ENSG00000126351	THRA	7067	Gene::7067	THRA	mapped
ENSG00000151090	THRB	7068	Gene::7068	THRB	mapped
ENSG00000151365	THRSP	7069	Gene::7069	THRSP	mapped
ENSG00000154096	THY1	7070	Gene::7070	THY1	mapped
ENSG00000155090	KLF10	7071	Gene::7071	KLF10	mapped
ENSG00000116001	TIA1	7072	Gene::7072	TIA1	mapped
ENSG00000151923	TIAL1	7073	Gene::7073	TIAL1	mapped
ENSG00000156299	TIAM1	7074	Gene::7074	TIAM1	mapped
ENSG00000066056	TIE1	7075	Gene::7075	TIE1	mapped
ENSG00000102265	TIMP1	7076	Gene::7076	TIMP1	mapped
ENSG00000035862	TIMP2	7077	Gene::7077	TIMP2	mapped
ENSG00000100234	TIMP3	7078	Gene::7078	TIMP3	mapped
ENSG00000157150	TIMP4	7079	Gene::7079	TIMP4	mapped
ENSG00000108561	C1QBP	708	Gene::708	C1QBP	mapped
ENSG00000136352	NKX2-1	7080	Gene::7080	NKX2-1	mapped
ENSG00000104067	TJP1	7082	Gene::7082	TJP1	mapped
ENSG00000167900	TK1	7083	Gene::7083	TK1	mapped
ENSG00000166548	TK2	7084	Gene::7084	TK2	mapped
ENSG00000163931	TKT	7086	Gene::7086	TKT	mapped
ENSG00000105376	ICAM5	7087	Gene::7087	ICAM5	mapped
ENSG00000196781	TLE1	7088	Gene::7088	TLE1	mapped
ENSG00000065717	TLE2	7089	Gene::7089	TLE2	mapped
ENSG00000140332	TLE3	7090	Gene::7090	TLE3	mapped
ENSG00000106829	TLE4	7091	Gene::7091	TLE4	mapped
ENSG00000038295	TLL1	7092	Gene::7092	TLL1	mapped
ENSG00000095587	TLL2	7093	Gene::7093	TLL2	mapped
ENSG00000137076	TLN1	7094	Gene::7094	TLN1	mapped
ENSG00000008952	SEC62	7095	Gene::7095	SEC62	mapped
ENSG00000174125	TLR1	7096	Gene::7096	TLR1	mapped
ENSG00000137462	TLR2	7097	Gene::7097	TLR2	mapped
ENSG00000164342	TLR3	7098	Gene::7098	TLR3	mapped
ENSG00000136869	TLR4	7099	Gene::7099	TLR4	mapped
ENSG00000184009	ACTG1	71	Gene::71	ACTG1	mapped
ENSG00000149131	SERPING1	710	Gene::710	SERPING1	mapped
ENSG00000187554	TLR5	7100	Gene::7100	TLR5	mapped
ENSG00000112333	NR2E1	7101	Gene::7101	NR2E1	mapped
ENSG00000156298	TSPAN7	7102	Gene::7102	TSPAN7	mapped
ENSG00000127324	TSPAN8	7103	Gene::7103	TSPAN8	mapped
ENSG00000169903	TM4SF4	7104	Gene::7104	TM4SF4	mapped
ENSG00000000003	TSPAN6	7105	Gene::7105	TSPAN6	mapped
ENSG00000214063	TSPAN4	7106	Gene::7106	TSPAN4	mapped
ENSG00000077585	GPR137B	7107	Gene::7107	GPR137B	mapped
ENSG00000149809	TM7SF2	7108	Gene::7108	TM7SF2	mapped
ENSG00000160218	TRAPPC10	7109	Gene::7109	TRAPPC10	mapped
ENSG00000144747	TMF1	7110	Gene::7110	TMF1	mapped
ENSG00000136842	TMOD1	7111	Gene::7111	TMOD1	mapped
ENSG00000120802	TMPO	7112	Gene::7112	TMPO	mapped
ENSG00000184012	TMPRSS2	7113	Gene::7113	TMPRSS2	mapped
ENSG00000205542	TMSB4X	7114	Gene::7114	TMSB4X	mapped
ENSG00000173372	C1QA	712	Gene::712	C1QA	mapped
ENSG00000184113	CLDN5	7122	Gene::7122	CLDN5	mapped
ENSG00000163815	CLEC3B	7123	Gene::7123	CLEC3B	mapped
ENSG00000232810	TNF	7124	Gene::7124	TNF	mapped
ENSG00000101470	TNNC2	7125	Gene::7125	TNNC2	mapped
ENSG00000109079	TNFAIP1	7126	Gene::7126	TNFAIP1	mapped
ENSG00000185215	TNFAIP2	7127	Gene::7127	TNFAIP2	mapped
ENSG00000118503	TNFAIP3	7128	Gene::7128	TNFAIP3	mapped
ENSG00000173369	C1QB	713	Gene::713	C1QB	mapped
ENSG00000123610	TNFAIP6	7130	Gene::7130	TNFAIP6	mapped
ENSG00000067182	TNFRSF1A	7132	Gene::7132	TNFRSF1A	mapped
ENSG00000028137	TNFRSF1B	7133	Gene::7133	TNFRSF1B	mapped
ENSG00000114854	TNNC1	7134	Gene::7134	TNNC1	mapped
ENSG00000159173	TNNI1	7135	Gene::7135	TNNI1	mapped
ENSG00000130598	TNNI2	7136	Gene::7136	TNNI2	mapped
ENSG00000129991	TNNI3	7137	Gene::7137	TNNI3	mapped
ENSG00000105048	TNNT1	7138	Gene::7138	TNNT1	mapped
ENSG00000118194	TNNT2	7139	Gene::7139	TNNT2	mapped
ENSG00000159189	C1QC	714	Gene::714	C1QC	mapped
ENSG00000130595	TNNT3	7140	Gene::7140	TNNT3	mapped
ENSG00000118245	TNP1	7141	Gene::7141	TNP1	mapped
ENSG00000178279	TNP2	7142	Gene::7142	TNP2	mapped
ENSG00000116147	TNR	7143	Gene::7143	TNR	mapped
ENSG00000079308	TNS1	7145	Gene::7145	TNS1	mapped
ENSG00000168477	TNXB	7148	Gene::7148	TNXB	mapped
ENSG00000159403	C1R	715	Gene::715	C1R	mapped
ENSG00000198900	TOP1	7150	Gene::7150	TOP1	mapped
ENSG00000131747	TOP2A	7153	Gene::7153	TOP2A	mapped
ENSG00000077097	TOP2B	7155	Gene::7155	TOP2B	mapped
ENSG00000177302	TOP3A	7156	Gene::7156	TOP3A	mapped
ENSG00000141510	TP53	7157	Gene::7157	TP53	mapped
ENSG00000067369	TP53BP1	7158	Gene::7158	TP53BP1	mapped
ENSG00000143514	TP53BP2	7159	Gene::7159	TP53BP2	mapped
ENSG00000182326	C1S	716	Gene::716	C1S	mapped
ENSG00000078900	TP73	7161	Gene::7161	TP73	mapped
ENSG00000146242	TPBG	7162	Gene::7162	TPBG	mapped
ENSG00000076554	TPD52	7163	Gene::7163	TPD52	mapped
ENSG00000111907	TPD52L1	7164	Gene::7164	TPD52L1	mapped
ENSG00000101150	TPD52L2	7165	Gene::7165	TPD52L2	mapped
ENSG00000129167	TPH1	7166	Gene::7166	TPH1	mapped
ENSG00000111669	TPI1	7167	Gene::7167	TPI1	mapped
ENSG00000140416	TPM1	7168	Gene::7168	TPM1	mapped
ENSG00000198467	TPM2	7169	Gene::7169	TPM2	mapped
ENSG00000166278	C2	717	Gene::717	C2	mapped
ENSG00000143549	TPM3	7170	Gene::7170	TPM3	mapped
ENSG00000167460	TPM4	7171	Gene::7171	TPM4	mapped
ENSG00000137364	TPMT	7172	Gene::7172	TPMT	mapped
ENSG00000115705	TPO	7173	Gene::7173	TPO	mapped
ENSG00000134900	TPP2	7174	Gene::7174	TPP2	mapped
ENSG00000047410	TPR	7175	Gene::7175	TPR	mapped
ENSG00000172236	TPSAB1	7177	Gene::7177	TPSAB1	mapped
ENSG00000133112	TPT1	7178	Gene::7178	TPT1	mapped
ENSG00000274391	TPTE	7179	Gene::7179	TPTE	mapped
ENSG00000125730	C3	718	Gene::718	C3	mapped
ENSG00000124490	CRISP2	7180	Gene::7180	CRISP2	mapped
ENSG00000120798	NR2C1	7181	Gene::7181	NR2C1	mapped
ENSG00000177463	NR2C2	7182	Gene::7182	NR2C2	mapped
ENSG00000166598	HSP90B1	7184	Gene::7184	HSP90B1	mapped
ENSG00000056558	TRAF1	7185	Gene::7185	TRAF1	mapped
ENSG00000127191	TRAF2	7186	Gene::7186	TRAF2	mapped
ENSG00000131323	TRAF3	7187	Gene::7187	TRAF3	mapped
ENSG00000082512	TRAF5	7188	Gene::7188	TRAF5	mapped
ENSG00000175104	TRAF6	7189	Gene::7189	TRAF6	mapped
ENSG00000171860	C3AR1	719	Gene::719	C3AR1	mapped
ENSG00000163017	ACTG2	72	Gene::72	ACTG2	mapped
ENSG00000244731	C4A	720	Gene::720	C4A	mapped
ENSG00000170893	TRH	7200	Gene::7200	TRH	mapped
ENSG00000174417	TRHR	7201	Gene::7201	TRHR	mapped
ENSG00000163468	CCT3	7203	Gene::7203	CCT3	mapped
ENSG00000038382	TRIO	7204	Gene::7204	TRIO	mapped
ENSG00000087077	TRIP6	7205	Gene::7205	TRIP6	mapped
ENSG00000224389	C4B	721	Gene::721	C4B	mapped
ENSG00000067445	TRO	7216	Gene::7216	TRO	mapped
ENSG00000123838	C4BPA	722	Gene::722	C4BPA	mapped
ENSG00000144935	TRPC1	7220	Gene::7220	TRPC1	mapped
ENSG00000138741	TRPC3	7222	Gene::7222	TRPC3	mapped
ENSG00000133107	TRPC4	7223	Gene::7223	TRPC4	mapped
ENSG00000072315	TRPC5	7224	Gene::7224	TRPC5	mapped
ENSG00000137672	TRPC6	7225	Gene::7225	TRPC6	mapped
ENSG00000142185	TRPM2	7226	Gene::7226	TRPM2	mapped
ENSG00000104447	TRPS1	7227	Gene::7227	TRPS1	mapped
ENSG00000288859	H2AC19	723790	Gene::723790	HIST2H2AA4	mapped
ENSG00000129965	INS-IGF2	723961	Gene::723961	INS-IGF2	mapped
ENSG00000288330	ATXN8	724066	Gene::724066	ATXN8	mapped
ENSG00000211460	TSN	7247	Gene::7247	TSN	mapped
ENSG00000165699	TSC1	7248	Gene::7248	TSC1	mapped
ENSG00000103197	TSC2	7249	Gene::7249	TSC2	mapped
ENSG00000123843	C4BPB	725	Gene::725	C4BPB	mapped
ENSG00000074319	TSG101	7251	Gene::7251	TSG101	mapped
ENSG00000134200	TSHB	7252	Gene::7252	TSHB	mapped
ENSG00000165409	TSHR	7253	Gene::7253	TSHR	mapped
ENSG00000116918	TSNAX	7257	Gene::7257	TSNAX	mapped
ENSG00000258992	TSPY1	7258	Gene::7258	TSPY1	mapped
ENSG00000189241	TSPYL1	7259	Gene::7259	TSPYL1	mapped
ENSG00000149260	CAPN5	726	Gene::726	CAPN5	mapped
ENSG00000032389	EIPR1	7260	Gene::7260	TSSC1	mapped
ENSG00000181649	PHLDA2	7262	Gene::7262	PHLDA2	mapped
ENSG00000128311	TST	7263	Gene::7263	TST	mapped
ENSG00000104522	GFUS	7264	Gene::7264	TSTA3	mapped
ENSG00000113312	TTC1	7265	Gene::7265	TTC1	mapped
ENSG00000168259	DNAJC7	7266	Gene::7266	DNAJC7	mapped
ENSG00000182670	TTC3	7267	Gene::7267	TTC3	mapped
ENSG00000243725	TTC4	7268	Gene::7268	TTC4	mapped
ENSG00000106804	C5	727	Gene::727	C5	mapped
ENSG00000125482	TTF1	7270	Gene::7270	TTF1	mapped
ENSG00000112742	TTK	7272	Gene::7272	TTK	mapped
ENSG00000155657	TTN	7273	Gene::7273	TTN	mapped
ENSG00000137561	TTPA	7274	Gene::7274	TTPA	mapped
ENSG00000166402	TUB	7275	Gene::7275	TUB	mapped
ENSG00000118271	TTR	7276	Gene::7276	TTR	mapped
ENSG00000204464	TMEM51-AS2	727684	Gene::727684	C1orf195	mapped
ENSG00000127824	TUBA4A	7277	Gene::7277	TUBA4A	mapped
ENSG00000198033	TUBA3C	7278	Gene::7278	TUBA3C	mapped
ENSG00000212864	RNF208	727800	Gene::727800	RNF208	mapped
ENSG00000275969	SPATA31A3	727830	Gene::727830	SPATA31A3	mapped
ENSG00000277322	GOLGA6L6	727832	Gene::727832	GOLGA6L6	mapped
ENSG00000268447	SSX2B	727837	Gene::727837	SSX2B	mapped
ENSG00000169629	RGPD8	727851	Gene::727851	RGPD8	mapped
ENSG00000205899	BHLHA9	727857	Gene::727857	BHLHA9	mapped
ENSG00000179304	FAM156B	727866	Gene::727866	FAM156B	mapped
ENSG00000117983	MUC5B	727897	Gene::727897	MUC5B	mapped
ENSG00000276581	SPATA31A5	727905	Gene::727905	SPATA31A5	mapped
ENSG00000185561	TLCD2	727910	Gene::727910	TLCD2	mapped
ENSG00000172986	GXYLT2	727936	Gene::727936	GXYLT2	mapped
ENSG00000203989	RHOXF2B	727940	Gene::727940	RHOXF2B	mapped
ENSG00000179832	MROH1	727957	Gene::727957	MROH1	mapped
ENSG00000197405	C5AR1	728	Gene::728	C5AR1	mapped
ENSG00000137267	TUBB2A	7280	Gene::7280	TUBB2A	mapped
ENSG00000282886	PTMAP12	728026	Gene::728026	LOC728026	mapped
ENSG00000224089	CT47A10	728036	Gene::728036	CT47A10	mapped
ENSG00000226600	CT47A9	728042	Gene::728042	CT47A9	mapped
ENSG00000206127	GOLGA8O	728047	Gene::728047	GOLGA8O	mapped
ENSG00000230347	CT47A8	728049	Gene::728049	CT47A8	mapped
ENSG00000226023	CT47A6	728062	Gene::728062	CT47A6	mapped
ENSG00000237957	CT47A5	728072	Gene::728072	CT47A5	mapped
ENSG00000230594	CT47A4	728075	Gene::728075	CT47A4	mapped
ENSG00000236126	CT47A3	728082	Gene::728082	CT47A3	mapped
ENSG00000242362	CT47A2	728090	Gene::728090	CT47A2	mapped
ENSG00000236371	CT47A1	728096	Gene::728096	CT47A1	mapped
ENSG00000264230	ANXA8L1	728113	Gene::728113	ANXA8L1	mapped
ENSG00000273274	ZBTB8B	728116	Gene::728116	ZBTB8B	mapped
ENSG00000184923	NUTM2A	728118	Gene::728118	NUTM2A	mapped
ENSG00000228927	TSPY3	728137	Gene::728137	TSPY3	mapped
ENSG00000169402	RSPH10B2	728194	Gene::728194	RSPH10B2	mapped
ENSG00000204442	NALF1	728215	Gene::728215	FAM155A	mapped
ENSG00000204880	KRTAP4-8	728224	Gene::728224	KRTAP4-8	mapped
ENSG00000278558	TMEM191B	728229	Gene::728229	TMEM191B	mapped
ENSG00000154545	MAGED4	728239	Gene::728239	MAGED4	mapped
ENSG00000204887	KRTAP1-4	728255	Gene::728255	KRTAP1-4	mapped
ENSG00000236438	FAM157A	728262	Gene::728262	FAM157A	mapped
ENSG00000267978	MAGEA9B	728269	Gene::728269	MAGEA9B	mapped
ENSG00000261210	CLEC19A	728276	Gene::728276	CLEC19A	mapped
ENSG00000214518	KRTAP2-2	728279	Gene::728279	KRTAP2-2	mapped
ENSG00000180902	D2HGDH	728294	Gene::728294	D2HGDH	mapped
ENSG00000206102	KRTAP19-8	728299	Gene::728299	KRTAP19-8	mapped
ENSG00000131462	TUBG1	7283	Gene::7283	TUBG1	mapped
ENSG00000240542	KRTAP9-1	728318	Gene::728318	KRTAP9-1	mapped
ENSG00000183474	GTF2H2C	728340	Gene::728340	GTF2H2C	mapped
ENSG00000269437	NXF2B	728343	Gene::728343	NXF2B	mapped
ENSG00000240247	DEFA1B	728358	Gene::728358	DEFA1B	mapped
ENSG00000105261	OVOL3	728361	Gene::728361	OVOL3	mapped
ENSG00000232264	USP17L24	728369	Gene::728369	USP17L24	mapped
ENSG00000230430	USP17L25	728373	Gene::728373	USP17L25	mapped
ENSG00000196604	POTEF	728378	Gene::728378	POTEF	mapped
ENSG00000229579	USP17L26	728379	Gene::728379	USP17L26	mapped
ENSG00000227140	USP17L5	728386	Gene::728386	USP17L5	mapped
ENSG00000286190	SMIM48	728392	Gene::728392	LOC728392	mapped
ENSG00000235780	USP17L27	728393	Gene::728393	USP17L27	mapped
ENSG00000233803	TSPY4	728395	Gene::728395	TSPY4	mapped
ENSG00000178952	TUFM	7284	Gene::7284	TUFM	mapped
